activity_id,title,activity_category,meta_description,thumbnail_image_url,start_date,end_date,register_number,participated_number,expense_money,visible,content,viewCount,created_on,last_modified_on,permalink_url
FB00051,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.15752-9/486140653_648706037968551_6730716790373489761_n.png?stp=dst-png_s100x100&_nc_cat=111&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeGdEnMGJ5RElKn3JTWdt-BRaQl_NKBjFkFpCX80oGMWQbgTLZ_8htRmzdWM409N2YEBmQCgEFeXGBPPU7opk42x&_nc_ohc=Y__SO95a0DAQ7kNvwHAAlqy&_nc_oc=Adk5ZVK8WqNb8JT3gVCtoCSErkFiugLTgtg_G-aXZ5XrzXYIcKJAv4KrNasxSF0P81s&_nc_zt=23&_nc_ht=scontent.fsgn2-6.fna&oh=03_Q7cD2AFkSB98ctC49kmXayfRju_9G07qtky_ix6HJzLAvn1yuw&oe=681A255E,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:21:44.679878,2025-04-06T23:21:44.679878,https://www.facebook.com/ETClub.UEH/posts/865760429077935?comment_id=908004050904347&__cft__[0]=AZUcWSghJP2tCvFNIfwPnZTZ94-WYfaVbrhCVDaK0UJuAQ75TXS0bSbnZMxVqQYLVepzcLV0XvwZHVmlF8O0CTJO8bJZibkWzhhOw5-nkppPlGiNWeNh3l3cjutlm3_OjPTjiJmY0KDmfwAQpSOwXgEoU0vAc98fQqrMeRhre6HRDQucXJN7wA9Hyl4xn4mR1ls&__tn__=R-R
FB00052,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.15752-9/486140653_648706037968551_6730716790373489761_n.png?stp=dst-png_s100x100&_nc_cat=111&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeGdEnMGJ5RElKn3JTWdt-BRaQl_NKBjFkFpCX80oGMWQbgTLZ_8htRmzdWM409N2YEBmQCgEFeXGBPPU7opk42x&_nc_ohc=Y__SO95a0DAQ7kNvwHAAlqy&_nc_oc=Adk5ZVK8WqNb8JT3gVCtoCSErkFiugLTgtg_G-aXZ5XrzXYIcKJAv4KrNasxSF0P81s&_nc_zt=23&_nc_ht=scontent.fsgn2-6.fna&oh=03_Q7cD2AFkSB98ctC49kmXayfRju_9G07qtky_ix6HJzLAvn1yuw&oe=681A255E,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:21:55.083850,2025-04-06T23:21:55.083850,https://www.facebook.com/ETClub.UEH/posts/567184192268895?comment_id=649647207210141&__cft__[0]=AZU8vSMaUOe4IP0tp47EXk0EMAoZ6GQ3WknBf_cLEHBjR4wfPQio2YJY8lEaba5lTFh1Bp19PFw4pd3Sd9NLXiyiG7klXAqqjCrunL4zeBCCOqaaTbQo-T3fWB_JaWeGtJ0HfiRxMUXx94rkIxb0yIilPdnT_o1zwdLaOILUCdiYvgDgZyJqk3QU5-Anql7X_Jg&__tn__=R-R
FB00053,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.15752-9/486140653_648706037968551_6730716790373489761_n.png?stp=dst-png_s100x100&_nc_cat=111&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeGdEnMGJ5RElKn3JTWdt-BRaQl_NKBjFkFpCX80oGMWQbgTLZ_8htRmzdWM409N2YEBmQCgEFeXGBPPU7opk42x&_nc_ohc=Y__SO95a0DAQ7kNvwHAAlqy&_nc_oc=Adk5ZVK8WqNb8JT3gVCtoCSErkFiugLTgtg_G-aXZ5XrzXYIcKJAv4KrNasxSF0P81s&_nc_zt=23&_nc_ht=scontent.fsgn2-6.fna&oh=03_Q7cD2AFkSB98ctC49kmXayfRju_9G07qtky_ix6HJzLAvn1yuw&oe=681A255E,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:22:07.298483,2025-04-06T23:22:07.298483,https://www.facebook.com/ETClub.UEH/posts/498806742439974?comment_id=707938721065158&__cft__[0]=AZUV0LXoznoa-qrhs537vKxW-8MziOLOIfwaAJGzv_CFC0hXRFdgC2yPreQleCimMznC0Gz2Z6B-swtOFFlahStA1n-fkncInv9fz4yx9BKxeNSuIY41LvmA5hHODZbHCvHAnresq6DSSX8M-V2ilAPCvgP-sCFuVpHP6-Ao4uTjJsv67dyZTXCFcXG4Tl0156M&__tn__=R-R
FB00054,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/385490678_10046226068782388_8551587924588007905_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=1&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeHP7AwgkCM_rDMB4cldExxorj5D9JiLPE6uPkP0mIs8Tpsml_PUgSeLHqTmL1zcBjnGR4BooDOXQSIq_1HsTrS1&_nc_ohc=NQgX5AG045QQ7kNvwHhwLcD&_nc_oc=AdkbL5ojHfsibFqTlcUZ37wWycQXdvTlOqz1ICDUx4dD1pdCMMTGfhUha1SfkKBOxIA&_nc_zt=23&_nc_ht=scontent.fsgn2-4.fna&oh=03_Q7cD2AHXwOJvFNDLnh4v1jyuAekw8mHi4vWSxvcmnI7vOS2auA&oe=681A171B,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:22:17.676767,2025-04-06T23:22:17.676767,https://www.facebook.com/ETClub.UEH/posts/812824341038211?comment_id=8175786179111006&__cft__[0]=AZVE6FvI5Eju-L4qMG2ys_seuqkuxAuih2G-rzoVnvLPgnZAknPfm0t86HNLr0Gf6k6FJeNkMatwSXKaKN3LLqssggiDDJaytgzFy_mA40dab1G0MS84hZJjXuNwZ4CL3qsrRd73fRNvA8POVQB5jTUQ00aR0f5vCw68Lpi2CYIztqzNyGto6klZC4kH8I4HviA&__tn__=R-R
FB00055,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/385490678_10046226068782388_8551587924588007905_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=1&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeHP7AwgkCM_rDMB4cldExxorj5D9JiLPE6uPkP0mIs8Tpsml_PUgSeLHqTmL1zcBjnGR4BooDOXQSIq_1HsTrS1&_nc_ohc=NQgX5AG045QQ7kNvwHhwLcD&_nc_oc=AdkbL5ojHfsibFqTlcUZ37wWycQXdvTlOqz1ICDUx4dD1pdCMMTGfhUha1SfkKBOxIA&_nc_zt=23&_nc_ht=scontent.fsgn2-4.fna&oh=03_Q7cD2AHXwOJvFNDLnh4v1jyuAekw8mHi4vWSxvcmnI7vOS2auA&oe=681A171B,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:22:28.790770,2025-04-06T23:22:28.790770,https://www.facebook.com/ETClub.UEH/posts/1215527585611931?comment_id=1215553782275978&reply_comment_id=1216497882181568&__cft__[0]=AZXKUPSfMnDaDHZGctTDm0ThVrbKBiKQWtuwMJ0u-CP8qjqf7YM3hdPxlBiF0eyvMA7dxlaNLPaCbYm2HHwKIo-2rtX5ix5khLOCCQ5iw3UC3xXh80o1LhDdpC3YMofdIkYyxIaRHADjJhKcrgsnBzdIAo_e5O9ouRA8VoAFg91HxKgPRlWKOCrs3rNlShodfVHBy_JmDeg_AmQSSUCL6HmA&__tn__=R-R
FB00056,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/385490678_10046226068782388_8551587924588007905_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=1&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeHP7AwgkCM_rDMB4cldExxorj5D9JiLPE6uPkP0mIs8Tpsml_PUgSeLHqTmL1zcBjnGR4BooDOXQSIq_1HsTrS1&_nc_ohc=NQgX5AG045QQ7kNvwHhwLcD&_nc_oc=AdkbL5ojHfsibFqTlcUZ37wWycQXdvTlOqz1ICDUx4dD1pdCMMTGfhUha1SfkKBOxIA&_nc_zt=23&_nc_ht=scontent.fsgn2-4.fna&oh=03_Q7cD2AHXwOJvFNDLnh4v1jyuAekw8mHi4vWSxvcmnI7vOS2auA&oe=681A171B,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:22:41.080299,2025-04-06T23:22:41.080299,https://www.facebook.com/ETClub.UEH/posts/635610208759626?comment_id=1485538168933893&reply_comment_id=656482573239091&__cft__[0]=AZX5B-WhImWhgoTYo96nm-2wDBklrAtswN6wFhbJoNGJnqrRRopEQwxCmxPamVquDcV_7Ck1R8HLEuLGVCmyfAt5DdUUX-kzHyeHXAFzoyxdOKaFPJEi5LHwLCoX3VqSNVaYE7O57iOA5VoGMy2EEZb4yJgy8qqlQZBh7of2Q109Y1AVfvIRRV-8Gm42jJCRfig&__tn__=R-R
FB00057,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/385490678_10046226068782388_8551587924588007905_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=1&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeHP7AwgkCM_rDMB4cldExxorj5D9JiLPE6uPkP0mIs8Tpsml_PUgSeLHqTmL1zcBjnGR4BooDOXQSIq_1HsTrS1&_nc_ohc=NQgX5AG045QQ7kNvwHhwLcD&_nc_oc=AdkbL5ojHfsibFqTlcUZ37wWycQXdvTlOqz1ICDUx4dD1pdCMMTGfhUha1SfkKBOxIA&_nc_zt=23&_nc_ht=scontent.fsgn2-4.fna&oh=03_Q7cD2AHXwOJvFNDLnh4v1jyuAekw8mHi4vWSxvcmnI7vOS2auA&oe=681A171B,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:22:52.732584,2025-04-06T23:22:52.732584,https://www.facebook.com/ETClub.UEH/posts/1246287782535911?comment_id=1246943339137022&__cft__[0]=AZWNXZGpfc0t7OqgpI0QcP1iKz1OztuuP0c2JWUG1dYbE_nqliDlDp5REY0ZD3084Bz3PJlW-zR5d3zjZlnG_yYACQQOmXJnz0Tfncc00ImcTYWVKoxR23xS91IKLqjWVzy_Cn1AsfqjMTwDaCEedvpvXr-o02OtxpSi1mY1x2nuWxTqspcqCJz8AnLuKILEE4ibb8hwdPqRzeE1_EManild&__tn__=R-R
FB00058,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/385490678_10046226068782388_8551587924588007905_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=1&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeHP7AwgkCM_rDMB4cldExxorj5D9JiLPE6uPkP0mIs8Tpsml_PUgSeLHqTmL1zcBjnGR4BooDOXQSIq_1HsTrS1&_nc_ohc=NQgX5AG045QQ7kNvwHhwLcD&_nc_oc=AdkbL5ojHfsibFqTlcUZ37wWycQXdvTlOqz1ICDUx4dD1pdCMMTGfhUha1SfkKBOxIA&_nc_zt=23&_nc_ht=scontent.fsgn2-4.fna&oh=03_Q7cD2AHXwOJvFNDLnh4v1jyuAekw8mHi4vWSxvcmnI7vOS2auA&oe=681A171B,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:23:03.747507,2025-04-06T23:23:03.747507,https://www.facebook.com/ETClub.UEH/posts/1260424231122266?comment_id=1260458577785498&__cft__[0]=AZUk0q9DCw9S0WSefkiXDwkQqXOWJmVYjWMdNq_3JXR1waVhkzkfPZg4zo4b8kPN4m5X-owWHzAvanl5KjNNOqTg0TGGyUpAOWn5HWiuMWXw55ozmiYNXDXPovTpG7confBYK5UqkqhVwskzPCxDjIrm4OItTsglPHkgQuwxLA02TSbqzZSJtGhonBzyVodbpfqoq4DB8ufk5MCurnQyGumP&__tn__=R-R
FB00059,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/385490678_10046226068782388_8551587924588007905_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=1&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeHP7AwgkCM_rDMB4cldExxorj5D9JiLPE6uPkP0mIs8Tpsml_PUgSeLHqTmL1zcBjnGR4BooDOXQSIq_1HsTrS1&_nc_ohc=NQgX5AG045QQ7kNvwHhwLcD&_nc_oc=AdkbL5ojHfsibFqTlcUZ37wWycQXdvTlOqz1ICDUx4dD1pdCMMTGfhUha1SfkKBOxIA&_nc_zt=23&_nc_ht=scontent.fsgn2-4.fna&oh=03_Q7cD2AHXwOJvFNDLnh4v1jyuAekw8mHi4vWSxvcmnI7vOS2auA&oe=681A171B,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:23:14.713512,2025-04-06T23:23:14.713512,https://www.facebook.com/ETClub.UEH/posts/1262336787597677?comment_id=1262355757595780&__cft__[0]=AZUVGqBqau-95P3qj7pGv4VXJxxFQucrJ8jHLtPRQJRUJm4nooOxCEfUwJ77iRJDKYEb-0AUefeem7LnyFupp2pqRGT8E86vtZgcp6RlTg0sYrI0l3sldSfbBLrFVyD-K_qXxZmh_XGHWWMMLIGgOLD7Ezd8KUZPxKI_1Pr57vgVZXdEpQGwfmhilKByaJeDbR-CgbkxKsnuIE1zVHC9TaSw&__tn__=R-R
FB00060,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/385490678_10046226068782388_8551587924588007905_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=1&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeHP7AwgkCM_rDMB4cldExxorj5D9JiLPE6uPkP0mIs8Tpsml_PUgSeLHqTmL1zcBjnGR4BooDOXQSIq_1HsTrS1&_nc_ohc=NQgX5AG045QQ7kNvwHhwLcD&_nc_oc=AdkbL5ojHfsibFqTlcUZ37wWycQXdvTlOqz1ICDUx4dD1pdCMMTGfhUha1SfkKBOxIA&_nc_zt=23&_nc_ht=scontent.fsgn2-4.fna&oh=03_Q7cD2AHXwOJvFNDLnh4v1jyuAekw8mHi4vWSxvcmnI7vOS2auA&oe=681A171B,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:23:26.057608,2025-04-06T23:23:26.057608,https://www.facebook.com/ETClub.UEH/posts/897319982588646?comment_id=548043201549241&__cft__[0]=AZVEllfkchI15OJv6tVOpGP6wN3CN-aBUdX8749OhnjWE-gKqIkSARfa9oe4gspSlWp9vVDGvs0i2SFwrQARD7wF9gj8PUYjs_1EjnSV6JpsbIeVTvjj9ig2W-suMNQTOH4YZOugji6AyS_q5gBlaPUC-0jqyYJ5NysrxLvWIpKzp8rGzpsGVajvbaLG48ZFGm4&__tn__=R-R
FB00061,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:23:36.951672,2025-04-06T23:23:36.951672,https://www.facebook.com/ETClub.UEH/posts/1485622405269113?comment_id=1321437628604798&__cft__[0]=AZX-E-jNiPIP3U9fcb2h8Gy5kqGHaMlu9HXllId0pqF14uXtZ8OIPglh5CoKX9SUc4EdYxs9ht8L7JdpD0WMSqLEKIVWSFL80q3JKgJbB1akWoRJSgmGvC9dC2q1y-cp341NHaWJs0BsttP_XBceyunR1cdOWvGiN3mx5L2L261pfb73yTAEOv6GOtSSrvWMLksXdzvla3dXeVlGXkSAktBo&__tn__=R-R
FB00062,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:23:47.916749,2025-04-06T23:23:47.916749,https://www.facebook.com/ETClub.UEH/posts/1202179583613398?comment_id=1202182266946463&__cft__[0]=AZW1PP6e9R7zxbqD1YdapG2X9BrmJzttLLYDxYgtmcGlWoH6OvAIsmELMp5gGn50bXfwp_r_bRyOzS46ut755iCwCuraoo_weeN7VOLVVyJbUM-LN2V85AZvpVSuZnJubStIn__OH02zG2vva68IXa89iVFqqGSpKvseAn5jGf2I6S5pKmbFswevfvu_-CUeAKOyqWLUna_6Q3AWrEWqKNGS&__tn__=R-R
FB00063,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:23:59.729363,2025-04-06T23:23:59.729363,https://www.facebook.com/ETClub.UEH/posts/1224918758006147?comment_id=1224960181335338&__cft__[0]=AZV8SSB8NcYRiWEqCMPpKi-5BRlARJ5upyvpJqwj8_RUp3PVinZ5o5BvhNNjhqhkeBOClW93V47wtNksYiTnc4fky4iYN4NNMoQNr4agOwpYsyliY7ac7yuvR6zzxecS01VR1rNm8RdY91mvmEc4PIgCZMdZB8Z6g7MT3nsjzXg8UrFpzFmNXvy-KFFdKGqQpvy5CnSZqMgMRlrdiPuwEDV-&__tn__=R-R
FB00064,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:24:17.801134,2025-04-06T23:24:17.801134,https://www.facebook.com/ETClub.UEH/posts/1237446863420003?comment_id=1237460313418658&__cft__[0]=AZUlDozVObMq7Qncc2uMYLu3ipSxuiFY78lHAw2JiVVHMrWw-DnuqYPhCPnFvczRNvxlHXAUtSSylC9F4fawgp5arwiAg6Iccp9XfXL1OWcxWQ9G49OtppmcnsGqGXyJVpvAXXl07IopvI47xSC3V7s-wHDItlPu9IIdJV9YO0_7LyFQEFgaPhhy0jDI67lAe89GpaMBnZl52z8PeUVtBfl_&__tn__=R-R
FB00065,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/381060366_7060459930632165_932153644307238123_n.png?stp=dst-png_s100x100&_nc_cat=1&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeHkMkVT0tJOnWP3bQqFrjHrzRXMCdZLQz_NFcwJ1ktDP7Ye9wUXZr4-58IFRgKaSOlvg7CTvKM94zz75z7XCNkA&_nc_ohc=qUzEosTy9TcQ7kNvwG1lybK&_nc_oc=AdlLhYvsM0_WfnviabULXcDKzlPzpfALbnnAVFj9L_pMIQDXkmAjRw8lsdZiqLrMIF4&_nc_zt=23&_nc_ht=scontent.fsgn2-4.fna&oh=03_Q7cD2AEnc64YLnZQ9w86HFCRa_aYvO0afsP_NHjZ-ciy9nb3EQ&oe=681A2F6A,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:24:32.475966,2025-04-06T23:24:32.475966,https://www.facebook.com/ETClub.UEH/posts/1333822050449150?comment_id=1333827770448578&__cft__[0]=AZVb9L_JRXVvk-ZDS9QaPvakgUAvbiKIskvScLk0if0kD2pirXZnLHmsfIZtvJZlUT6KLeQ1mY_rHMGOQPrtJzxnCKO0NNg0r05Glo6g27a4Cc3XlCXJYhdmOhPtq3-GUaaI4OBkidZZJW7soKezWdpNXKP2-vX5exkGtTpQMd8R1QYUKaG3X6iq9c9xW0rseBlc-isjDBh3xFXSAt5ZGtYV&__tn__=R-R
FB00066,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/381060366_7060459930632165_932153644307238123_n.png?stp=dst-png_s100x100&_nc_cat=1&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeHkMkVT0tJOnWP3bQqFrjHrzRXMCdZLQz_NFcwJ1ktDP7Ye9wUXZr4-58IFRgKaSOlvg7CTvKM94zz75z7XCNkA&_nc_ohc=qUzEosTy9TcQ7kNvwG1lybK&_nc_oc=AdlLhYvsM0_WfnviabULXcDKzlPzpfALbnnAVFj9L_pMIQDXkmAjRw8lsdZiqLrMIF4&_nc_zt=23&_nc_ht=scontent.fsgn2-4.fna&oh=03_Q7cD2AEnc64YLnZQ9w86HFCRa_aYvO0afsP_NHjZ-ciy9nb3EQ&oe=681A2F6A,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:24:51.897279,2025-04-06T23:24:51.897279,https://www.facebook.com/ETClub.UEH/posts/529564959364152?comment_id=1155223701820885&__cft__[0]=AZVTTgedEtEn2h_obeOxogpjjqbV4zvzXlc8vs5RLpMUc-BY-PnXr5tpj1LFFTL8CM7wPmkFOC7wXf_bFtb6yxz4F0P-NhGV94cEu4koZXB5_XGtAdqAKH7ZqLhWXlkLfyYgaVl7cZhLdkZ-ySGZiiJzAnch1cAZf9KfR3TxowmDWy6UAP9xjLTLRub0f4hVR5w&__tn__=R-R
